stdio    D         file_stdio.c:109  file_stdio_fopen                 [   0.00000] opening C:\Users\mdiazche\source\repos\ConsoleApplication1\Debug\allegro5.cfg r
display  D   display_settings.c:398  _al_score_display_settings       [   0.08465] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08468] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08472] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08476] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.08480] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08483] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.08487] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08490] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08494] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08498] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08502] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08505] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.08509] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08512] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.08517] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08520] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08524] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.08527] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.08532] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1668 d3d_create_display_internals     [   0.08539] Trying format 0.
d3d      I         d3d_disp.cpp:1344 d3d_display_thread_proc          [   0.08647] Chose a display format: 23
d3d      I         d3d_disp.cpp:1413 d3d_display_thread_proc          [   0.08654] Normal window.
d3d      I         d3d_disp.cpp:781  d3d_create_device                [   0.11523] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:839  d3d_create_device                [   0.15166] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:847  d3d_create_device                [   0.15172] Success
d3d      D         d3d_disp.cpp:1691 d3d_create_display_internals     [   0.15178] Resumed after wait.
d3d      I         d3d_disp.cpp:1724 d3d_create_display_internals     [   0.15183] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1755 d3d_create_display_internals     [   0.15188] Returning d3d_display: 0011C3D0
d3d      D         d3d_disp.cpp:1780 d3d_create_display_locked        [   0.15190] al_display=0011C3D0
d3d      D         d3d_disp.cpp:1781 d3d_create_display_locked        [   0.15192] al_display->vt=0012D160
system   D            wsystem.c:738  maybe_parent_dir                 [   0.15210] Also searching C:\Users\mdiazche\source\repos\ConsoleApplication1\
system   D            wsystem.c:788  _al_win_safe_load_library        [   0.15228] PathFindOnPath found: C:\WINDOWS\system32\d3dx9_43.dll
system   D            wsystem.c:699  load_library_at_path             [   0.15231] Calling LoadLibrary C:\WINDOWS\system32\d3dx9_43.dll
system   I            wsystem.c:702  load_library_at_path             [   0.59818] Loaded C:\WINDOWS\system32\d3dx9_43.dll
d3dx9    I        d3d_d3dx9.cpp:88   _imp_load_d3dx9_module_version   [   0.59832] Module "d3dx9_43.dll" loaded.
d3d      I         d3d_disp.cpp:901  d3d_destroy_display              [  11.22396] destroying display 0011C3D0 (current 00000000)
d3d      D         d3d_disp.cpp:885  d3d_destroy_display_internals    [  11.22769] waiting for display 0011C3D0's thread to end
d3d      W         d3d_disp.cpp:595  d3d_destroy_device               [  11.23171] d3d_destroy_device: ref count not 0
d3d      W         d3d_disp.cpp:595  d3d_destroy_device               [  11.23176] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1548 d3d_display_thread_proc          [  11.25077] d3d display thread exits
